artist,album,track_title,track_n,lyric,line,year
Taylor Swift,Red,All Too Well,5,You used to be a little kid with glasses in a twin-sized bed,17,2012
Taylor Swift,Red,All Too Well,5,And your mother's telling stories 'bout you on the tee ball team,18,2012
Taylor Swift,Red,All Too Well,5,You taught me about your past thinking your future was me,19,2012
Taylor Swift,Red,All Too Well,5,"And I know it's long gone, and there was nothing else I could do",20,2012
Taylor Swift,Red,All Too Well,5,And I forget about you long enough to forget why I needed to,21,2012
Taylor Swift,Red,All Too Well,5,'Cause there we are again in the middle of the night,22,2012
Taylor Swift,Red,All Too Well,5,We're dancing round the kitchen in the refrigerator light,23,2012
Taylor Swift,Red,All Too Well,5,"Down the stairs, I was there, I remember it all too well, yeah",24,2012
Taylor Swift,Red,All Too Well,5,And maybe we got lost in translation,25,2012
Taylor Swift,Red,All Too Well,5,Maybe I asked for too much,26,2012
Taylor Swift,Red,All Too Well,5,But maybe this thing was a masterpiece,27,2012
Taylor Swift,Red,All Too Well,5,'Till you tore it all up,28,2012
Taylor Swift,Red,All Too Well,5,"Running scared, I was there, I remember it all too well",29,2012
Taylor Swift,Red,All Too Well,5,And you call me up again just to break me like a promise,30,2012
Taylor Swift,Red,All Too Well,5,So casually cruel in the name of being honest,31,2012
Taylor Swift,Red,All Too Well,5,I'm a crumpled up piece of paper lying here,32,2012
Taylor Swift,Red,All Too Well,5,"'Cause I remember it all, all, all... too well",33,2012
Taylor Swift,Red,All Too Well,5,Time won't fly it's like I'm paralyzed by it,34,2012
Taylor Swift,Red,All Too Well,5,I'd like to be my old self again,35,2012
Taylor Swift,Red,All Too Well,5,But I'm still trying to find it,36,2012
Taylor Swift,Red,All Too Well,5,After plaid shirt days and nights when you made me your own,37,2012
Taylor Swift,Red,All Too Well,5,Now you mail back my things and I walk home alone,38,2012
Taylor Swift,Red,All Too Well,5,But you keep my old scarf from that very first week,39,2012
Taylor Swift,Red,All Too Well,5,'Cause it reminds you of innocence and it smells like me,40,2012
Taylor Swift,Red,All Too Well,5,"You can't get rid of it, 'cause you remember it all too well, yeah",41,2012
Taylor Swift,Red,All Too Well,5,Because there we are again when I loved you so,42,2012
Taylor Swift,Red,All Too Well,5,Back before you lost the one real thing you've ever known,43,2012
Taylor Swift,Red,All Too Well,5,"It was rare, I was there, I remember it all too well",44,2012
Taylor Swift,Red,All Too Well,5,"Wind in my hair, you were there, you remember it all",45,2012
Taylor Swift,Red,All Too Well,5,"Down the stairs, you were there, you remember it all",46,2012
Taylor Swift,Red,All Too Well,5,"It was rare, I was there, I remember it all too well",47,2012
Taylor Swift,Red,22,6,It feels like a perfect night to dress up like hipsters,1,2012
Taylor Swift,Red,22,6,"And make fun of our exes, uh uh, uh uh",2,2012
Taylor Swift,Red,22,6,It feels like a perfect night for breakfast at midnight,3,2012
Taylor Swift,Red,22,6,"To fall in love with strangers, uh uh, uh uh",4,2012
Taylor Swift,Red,22,6,Yeah,5,2012
Taylor Swift,Red,22,6,"We're happy, free, confused, and lonely at the same time",6,2012
Taylor Swift,Red,22,6,"It's miserable and magical, oh yeah",7,2012
Taylor Swift,Red,22,6,Tonight's the night when we forget about the deadlines,8,2012
Taylor Swift,Red,22,6,"It's time, uh uh",9,2012
Taylor Swift,Red,22,6,"I don't know about you, but I'm feeling 22",10,2012
Taylor Swift,Red,22,6,Everything will be alright if you keep me next to you,11,2012
Taylor Swift,Red,22,6,"You don't know about me, but I bet you wanted to",12,2012
Taylor Swift,Red,22,6,Everything will be alright if we just keep dancing like we're 22,13,2012
Taylor Swift,Red,22,6,22,14,2012
Taylor Swift,Red,22,6,It seems like one of those nights,15,2012
Taylor Swift,Red,22,6,"This place is too crowded, too many cool kids, uh uh, uh uh",16,2012
Taylor Swift,Red,22,6,"(Who's Taylor Swift, anyway? Ew)",17,2012
Taylor Swift,Red,22,6,It seems like one of those nights,18,2012
Taylor Swift,Red,22,6,We ditch the whole scene and end up dreaming,19,2012
Taylor Swift,Red,22,6,Instead of sleeping,20,2012
Taylor Swift,Red,22,6,Yeah,21,2012
Taylor Swift,Red,22,6,"We're happy, free, confused, and lonely in the best way",22,2012
Taylor Swift,Red,22,6,"It's miserable and magical, oh yeah",23,2012
Taylor Swift,Red,22,6,Tonight's the night when we forget about,24,2012
Taylor Swift,Red,22,6,"The heartbreaks, it's time",25,2012
Taylor Swift,Red,22,6,Oh oh,26,2012
Taylor Swift,Red,22,6,"I don't know about you, but I'm feeling 22",27,2012
Taylor Swift,Red,22,6,Everything will be alright if you keep me next to you,28,2012
Taylor Swift,Red,22,6,"You don't know about me, but I bet you wanted to",29,2012
Taylor Swift,Red,22,6,Everything will be alright if we just keep dancing like we're 22,30,2012
Taylor Swift,Red,22,6,22,31,2012
Taylor Swift,Red,22,6,I don't know about you,32,2012
Taylor Swift,Red,22,6,"22, 22",33,2012
Taylor Swift,Red,22,6,It feels like one of those nights,34,2012
Taylor Swift,Red,22,6,We ditch the whole scene,35,2012
Taylor Swift,Red,22,6,It feels like one of those nights,36,2012
Taylor Swift,Red,22,6,We won't be sleeping,37,2012
Taylor Swift,Red,22,6,It feels like one of those nights,38,2012
Taylor Swift,Red,22,6,"You look like bad news, I gotta have you",39,2012
Taylor Swift,Red,22,6,I gotta have you,40,2012
Taylor Swift,Red,22,6,"I don't know about you, but I'm feeling 22",41,2012
Taylor Swift,Red,22,6,Everything will be alright if you keep me next to you,42,2012
Taylor Swift,Red,22,6,"You don't know about me, but I bet you wanted to",43,2012
Taylor Swift,Red,22,6,Everything will be alright if we just keep dancing like we're 22,44,2012
Taylor Swift,Red,22,6,22,45,2012
Taylor Swift,Red,22,6,"Dancing like 22, yeah, 22, yeah yeah",46,2012
Taylor Swift,Red,22,6,It feels like one of those nights,47,2012
Taylor Swift,Red,22,6,We ditch the whole scene,48,2012
Taylor Swift,Red,22,6,It feels like one of those nights,49,2012
Taylor Swift,Red,22,6,We won't be sleeping,50,2012
Taylor Swift,Red,22,6,It feels like one of those nights,51,2012
Taylor Swift,Red,22,6,"You look like bad news, I gotta have you",52,2012
Taylor Swift,Red,22,6,I gotta have you,53,2012
Taylor Swift,Red,I Almost Do,7,I bet this time of night you're still up,1,2012
Taylor Swift,Red,I Almost Do,7,I bet you're tired from a long hard week,2,2012
Taylor Swift,Red,I Almost Do,7,I bet you're sitting in your chair by the window,3,2012
Taylor Swift,Red,I Almost Do,7,Looking out at the city,4,2012
Taylor Swift,Red,I Almost Do,7,And I bet sometimes you wonder about me,5,2012
Taylor Swift,Red,I Almost Do,7,And I just want to tell you,6,2012
Taylor Swift,Red,I Almost Do,7,It takes everything in me not to call you,7,2012
Taylor Swift,Red,I Almost Do,7,And I wish I could run to you,8,2012
Taylor Swift,Red,I Almost Do,7,And I hope you know that,9,2012
Taylor Swift,Red,I Almost Do,7,Everytime I don't,10,2012
Taylor Swift,Red,I Almost Do,7,"I almost do, I almost do",11,2012
Taylor Swift,Red,I Almost Do,7,I bet you think I either moved on or hate you,12,2012
Taylor Swift,Red,I Almost Do,7,�Cause each time you reach out there's no reply,13,2012
Taylor Swift,Red,I Almost Do,7,"I bet it never, ever occurred to you that I can't say hello to you",14,2012
Taylor Swift,Red,I Almost Do,7,And risk another goodbye,15,2012
Taylor Swift,Red,I Almost Do,7,And I just want to tell you,16,2012
Taylor Swift,Red,I Almost Do,7,It takes everything in me not to call you,17,2012
Taylor Swift,Red,I Almost Do,7,And I wish I could run to you,18,2012
Taylor Swift,Red,I Almost Do,7,And I hope you know that,19,2012
Taylor Swift,Red,I Almost Do,7,Everytime I don't,20,2012
Taylor Swift,Red,I Almost Do,7,"I almost do, I almost do",21,2012
Taylor Swift,Red,I Almost Do,7,"Oh, we made quite a mess, babe",22,2012
Taylor Swift,Red,I Almost Do,7,It's probably better off this way,23,2012
Taylor Swift,Red,I Almost Do,7,"And I confess, baby",24,2012
Taylor Swift,Red,I Almost Do,7,In my dreams you're touching my face,25,2012
Taylor Swift,Red,I Almost Do,7,And asking me if I'd want to try again with you,26,2012
Taylor Swift,Red,I Almost Do,7,And I almost do,27,2012
Taylor Swift,Red,I Almost Do,7,And I just want to tell you,28,2012
Taylor Swift,Red,I Almost Do,7,It takes everything in me not to call you,29,2012
Taylor Swift,Red,I Almost Do,7,And I wish I could run to you,30,2012
Taylor Swift,Red,I Almost Do,7,And I hope you know that,31,2012
Taylor Swift,Red,I Almost Do,7,Everytime I don't,32,2012
Taylor Swift,Red,I Almost Do,7,"I almost do, I almost do",33,2012
Taylor Swift,Red,I Almost Do,7,I bet this time of night you're still up,34,2012
Taylor Swift,Red,I Almost Do,7,I bet you're tired from a long hard week,35,2012
Taylor Swift,Red,I Almost Do,7,I bet you're sittin' in your chair by the window,36,2012
Taylor Swift,Red,I Almost Do,7,Looking out at the city,37,2012
Taylor Swift,Red,I Almost Do,7,And I hope sometimes you wonder about me,38,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"I remember when we broke up, the first time",1,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"Saying, ""This is it, I've had enough"" 'cause, like",2,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,We hadn't seen each other in a month,3,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,When you said you needed space � what<U+203D>,4,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,Then you come around again and say,5,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"""Baby, I miss you and I swear I'm gonna change; trust me""",6,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,Remember how that lasted for a day?,7,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"I say, ""I hate you,"" we break up, you call me, ""I love you""",8,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,Ooh�ooh�ooh�ooh�ooh,9,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,We called it off again last night but,10,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,Ooh�ooh�ooh�ooh�ooh,11,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"This time, I'm telling you, I'm telling you",12,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"We are never, ever, ever getting back together",13,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"We are never, ever, ever getting back together",14,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"You go talk to your friends, talk to my friends, talk to me",15,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"But we are never, ever, ever, ever getting back together",16,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"Like, ever",17,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,I'm really gonna miss you picking fights and me,18,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,Falling for it screaming that I'm right and you,19,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,Would hide away and find your peace of mind,20,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,With some indie record that's much cooler than mine,21,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,Ooh�ooh�ooh�ooh�ooh,22,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,We called it off again last night but,23,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,Ooh�ooh�ooh�ooh�ooh,24,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"This time, I'm telling you, I'm telling you",25,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"We are never, ever, ever getting back together",26,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"We are never, ever, ever getting back together",27,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"You go talk to your friends, talk to my friends, talk to me",28,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"But we are never, ever, ever, ever getting back together",29,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,Ooh�ooh�ooh�ooh�ooh (yeah!),30,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,Ooh�ooh�ooh�ooh�ooh (yeah!),31,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,Ooh�ooh�ooh�ooh�ooh (yeah!),32,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,Oh�oh�oh!,33,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"I used to think that we were forever, ever",34,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"And I used to say, ""Never say never""",35,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"Huh, so he calls me up and he's like, ""I still love you""",36,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"And I'm like, ""I just� I mean, this is exhausting, you know?",37,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"Like, we are never getting back together, like, ever""",38,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"We are never, ever, ever getting back together",39,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"We are never, ever, ever getting back together",40,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"You go talk to your friends, talk to my friends, talk to me",41,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"But we are never, ever, ever, ever getting back together",42,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"We� (ooh�ooh�ooh�ooh�ooh, ooh�ooh�ooh�ooh�ooh)",43,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,�getting back together,44,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"We� (ooh�ooh�ooh�ooh�ooh, ooh�ooh�ooh�ooh�ooh)",45,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,�getting back together,46,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"You go talk to your friends, talk to my friends, talk to me (talk to me)",47,2012
Taylor Swift,Red,We Are Never Ever Getting Back Together,8,"But we are never, ever, ever, ever getting back together",48,2012
Taylor Swift,Red,Stay Stay Stay,9,I'm pretty sure we almost broke up last night,1,2012
Taylor Swift,Red,Stay Stay Stay,9,"I threw my phone across the room, at you",2,2012
Taylor Swift,Red,Stay Stay Stay,9,I was expecting some dramatic turn away but you stay,3,2012
Taylor Swift,Red,Stay Stay Stay,9,This morning I said we should talk about it,4,2012
Taylor Swift,Red,Stay Stay Stay,9,'Cause I read you should never leave a fight unresolved,5,2012
Taylor Swift,Red,Stay Stay Stay,9,That's when you came in wearing a football helmet,6,2012
Taylor Swift,Red,Stay Stay Stay,9,And said okay let's talk,7,2012
Taylor Swift,Red,Stay Stay Stay,9,And I said,8,2012
Taylor Swift,Red,Stay Stay Stay,9,"Stay, stay, stay",9,2012
Taylor Swift,Red,Stay Stay Stay,9,"I've been loving you for quite some time, time, time",10,2012
Taylor Swift,Red,Stay Stay Stay,9,"You think that it's funny when I'm mad, mad, mad",11,2012
Taylor Swift,Red,Stay Stay Stay,9,But I think that it's best if we both stay,12,2012
